run_id,instance_id,family,source,instance_seed,search_seed,repetition,algorithm,mode,budget_ms,status,termination,initialization,full_feasible,route_constraints_valid,orders_total,orders_fully_served,orders_missing,packages_total,packages_covered_on_time,coverage_orders_pct,orders_provably_unservable,servable_orders_fully_served,coverage_servable_pct,full_servable_feasible,cost_complete_feasible,cost_raw_do_not_rank_incomplete,distance_km,routes,elapsed_ms,time_first_complete_ms,initialization_ms,final_audit_ms,iterations,neighbor_attempts,invalid_neighbors,accepted_neighbors,plan_evaluations,route_schedules,path_queries,heap_sampled_peak_mib,input_sha256,plan_sha256,config_sha256,algorithm_version,detail
"S06-r3-b20000-GRASP","S06","REAL","REAL","0","101","3","GRASP","TIME","20000","OK","TIME_LIMIT","INTEGRATED","true","true","13","13","0","70","70","100.000000","0","13","100.000000","true","2580.000000","2580.000000","350.000000","2","20001.490200","109.064800","","23.885200","20272","0","0","0","40542","323717","22009340","210.388206","95934cd1136a397696dfabc6d756446bd18dc4c19b4ab0b8af43eb4d6822c2a8","8617f1379eb969a9f3f7948e05480aa422333e9783352855c26c8ee9b8f4b306","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 0; full-demand feasibility is assessed externally"
"S07-r1-b5000-GRASP","S07","REAL","REAL","0","42","1","GRASP","TIME","5000","PARTIAL","TIME_LIMIT","INTEGRATED","false","true","41","38","3","219","208","92.682927","3","38","100.000000","true","","7080.000000","1092.000000","10","5000.655000","","","52.250300","8","0","0","0","15","15133","178219","111.552673","260f41cc534c0c05d4bb6925261fa82b4939f02308d31097020e688ee407065b","fb2ce0e8cd43380bb26b8853866ae9a3039a1c1f73da835ab0e338bc305affaa","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 3; full-demand feasibility is assessed externally"
"S07-r1-b5000-SA","S07","REAL","REAL","0","42","1","SA","TIME","5000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","41","0","41","219","0","0.000000","3","0","0.000000","false","","0.000000","0.000000","0","68.262500","","68.109300","52.001800","0","0","0","0","1","37","104","4.153160","260f41cc534c0c05d4bb6925261fa82b4939f02308d31097020e688ee407065b","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S07-r2-b5000-SA","S07","REAL","REAL","0","73","2","SA","TIME","5000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","41","0","41","219","0","0.000000","3","0","0.000000","false","","0.000000","0.000000","0","75.391600","","75.165800","52.374800","0","0","0","0","1","37","104","4.152908","260f41cc534c0c05d4bb6925261fa82b4939f02308d31097020e688ee407065b","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S07-r2-b5000-GRASP","S07","REAL","REAL","0","73","2","GRASP","TIME","5000","PARTIAL","TIME_LIMIT","INTEGRATED","false","true","41","38","3","219","208","92.682927","3","38","100.000000","true","","6878.000000","1102.000000","10","5000.622400","","","55.094400","8","0","0","0","15","14363","177272","106.717072","260f41cc534c0c05d4bb6925261fa82b4939f02308d31097020e688ee407065b","ef09fd0f5b0b1d092d4f3c26d3357f944c3ec7f2f60c7f6f0df2a44759d8a746","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 3; full-demand feasibility is assessed externally"
"S07-r3-b5000-GRASP","S07","REAL","REAL","0","101","3","GRASP","TIME","5000","PARTIAL","TIME_LIMIT","INTEGRATED","false","true","41","38","3","219","208","92.682927","3","38","100.000000","true","","6726.000000","1038.000000","9","5001.334000","","","49.671500","7","0","0","0","13","13224","174683","103.290314","260f41cc534c0c05d4bb6925261fa82b4939f02308d31097020e688ee407065b","d33c59a1b891be411759f63f68137faa7b23cb0ff80750c1fe87997c618f1d82","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 3; full-demand feasibility is assessed externally"
"S07-r3-b5000-SA","S07","REAL","REAL","0","101","3","SA","TIME","5000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","41","0","41","219","0","0.000000","3","0","0.000000","false","","0.000000","0.000000","0","74.586200","","74.415500","52.996300","0","0","0","0","1","37","104","4.153313","260f41cc534c0c05d4bb6925261fa82b4939f02308d31097020e688ee407065b","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S07-r1-b20000-GRASP","S07","REAL","REAL","0","42","1","GRASP","TIME","20000","PARTIAL","TIME_LIMIT","INTEGRATED","false","true","41","38","3","219","208","92.682927","3","38","100.000000","true","","6852.000000","1130.000000","8","20001.425300","","","54.176800","30","0","0","0","59","62345","844498","153.162025","260f41cc534c0c05d4bb6925261fa82b4939f02308d31097020e688ee407065b","b956c3d118193ccfb06033584759b67e4da0e7826993efefff9facfdd5ecec17","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 3; full-demand feasibility is assessed externally"
"S07-r1-b20000-SA","S07","REAL","REAL","0","42","1","SA","TIME","20000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","41","0","41","219","0","0.000000","3","0","0.000000","false","","0.000000","0.000000","0","94.169700","","94.016300","64.086400","0","0","0","0","1","37","104","4.150375","260f41cc534c0c05d4bb6925261fa82b4939f02308d31097020e688ee407065b","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S07-r2-b20000-SA","S07","REAL","REAL","0","73","2","SA","TIME","20000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","41","0","41","219","0","0.000000","3","0","0.000000","false","","0.000000","0.000000","0","104.701400","","104.324600","123.822400","0","0","0","0","1","37","104","4.094856","260f41cc534c0c05d4bb6925261fa82b4939f02308d31097020e688ee407065b","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S07-r2-b20000-GRASP","S07","REAL","REAL","0","73","2","GRASP","TIME","20000","PARTIAL","TIME_LIMIT","INTEGRATED","false","true","41","38","3","219","208","92.682927","3","38","100.000000","true","","6878.000000","1102.000000","10","20001.508000","","","55.280900","32","0","0","0","63","54738","724075","110.715157","260f41cc534c0c05d4bb6925261fa82b4939f02308d31097020e688ee407065b","ef09fd0f5b0b1d092d4f3c26d3357f944c3ec7f2f60c7f6f0df2a44759d8a746","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 3; full-demand feasibility is assessed externally"
"S07-r3-b20000-GRASP","S07","REAL","REAL","0","101","3","GRASP","TIME","20000","PARTIAL","TIME_LIMIT","INTEGRATED","false","true","41","38","3","219","208","92.682927","3","38","100.000000","true","","6726.000000","1038.000000","9","20001.353400","","","54.435400","30","0","0","0","59","61710","794574","125.312248","260f41cc534c0c05d4bb6925261fa82b4939f02308d31097020e688ee407065b","d33c59a1b891be411759f63f68137faa7b23cb0ff80750c1fe87997c618f1d82","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 3; full-demand feasibility is assessed externally"
"S07-r3-b20000-SA","S07","REAL","REAL","0","101","3","SA","TIME","20000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","41","0","41","219","0","0.000000","3","0","0.000000","false","","0.000000","0.000000","0","72.329000","","72.149900","57.756200","0","0","0","0","1","37","104","4.152618","260f41cc534c0c05d4bb6925261fa82b4939f02308d31097020e688ee407065b","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S08-r1-b5000-SA","S08","REAL","REAL","0","42","1","SA","TIME","5000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","53","0","53","279","0","0.000000","4","0","0.000000","false","","0.000000","0.000000","0","86.306100","","86.087700","52.673300","0","0","0","0","1","36","136","4.653137","238dac881133efff54f208694811037adb79dcab2b93aa59572fed5746054b7b","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S08-r1-b5000-GRASP","S08","REAL","REAL","0","42","1","GRASP","TIME","5000","PARTIAL","TIME_LIMIT","INTEGRATED","false","true","53","49","4","279","262","92.452830","4","49","100.000000","true","","10028.000000","1588.000000","12","5000.527000","","","60.710700","5","0","0","0","9","13777","171753","101.755211","238dac881133efff54f208694811037adb79dcab2b93aa59572fed5746054b7b","9b083eb64f79f398a81483700bb938dcb684144cf551c5d061e8e909d5e047b8","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 4; full-demand feasibility is assessed externally"
"S08-r2-b5000-GRASP","S08","REAL","REAL","0","73","2","GRASP","TIME","5000","PARTIAL","TIME_LIMIT","INTEGRATED","false","true","53","49","4","279","262","92.452830","4","49","100.000000","true","","9888.000000","1584.000000","11","5000.521800","","","65.889000","4","0","0","0","7","12419","166203","98.303391","238dac881133efff54f208694811037adb79dcab2b93aa59572fed5746054b7b","c1df1c1c3a3955f1031015292a6397ac61c695c2e7bf21f8e6b248b81aff0814","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 4; full-demand feasibility is assessed externally"
"S08-r2-b5000-SA","S08","REAL","REAL","0","73","2","SA","TIME","5000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","53","0","53","279","0","0.000000","4","0","0.000000","false","","0.000000","0.000000","0","92.653400","","92.474900","52.413500","0","0","0","0","1","36","136","4.652145","238dac881133efff54f208694811037adb79dcab2b93aa59572fed5746054b7b","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S08-r3-b5000-SA","S08","REAL","REAL","0","101","3","SA","TIME","5000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","53","0","53","279","0","0.000000","4","0","0.000000","false","","0.000000","0.000000","0","93.719000","","93.542600","53.530600","0","0","0","0","1","36","136","4.651665","238dac881133efff54f208694811037adb79dcab2b93aa59572fed5746054b7b","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S08-r3-b5000-GRASP","S08","REAL","REAL","0","101","3","GRASP","TIME","5000","PARTIAL","TIME_LIMIT","INTEGRATED","false","true","53","49","4","279","262","92.452830","4","49","100.000000","true","","9832.000000","1476.000000","13","5000.574100","","","59.008800","5","0","0","0","9","13769","166155","86.499992","238dac881133efff54f208694811037adb79dcab2b93aa59572fed5746054b7b","1f72c0f82fb6e969bb500f37ae7a335d161c038972263f00a07198de76544891","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 4; full-demand feasibility is assessed externally"
"S08-r1-b20000-SA","S08","REAL","REAL","0","42","1","SA","TIME","20000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","53","0","53","279","0","0.000000","4","0","0.000000","false","","0.000000","0.000000","0","87.073300","","86.905800","53.193100","0","0","0","0","1","36","136","4.651276","238dac881133efff54f208694811037adb79dcab2b93aa59572fed5746054b7b","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S08-r1-b20000-GRASP","S08","REAL","REAL","0","42","1","GRASP","TIME","20000","PARTIAL","TIME_LIMIT","INTEGRATED","false","true","53","49","4","279","262","92.452830","4","49","100.000000","true","","9570.000000","1438.000000","10","20001.484500","","","70.605100","20","0","0","0","39","60684","725648","126.483360","238dac881133efff54f208694811037adb79dcab2b93aa59572fed5746054b7b","37705bf79bf225e9d15bda5352d30d8fd7b5bc26b64ec2c34b54cb2a41341f91","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 4; full-demand feasibility is assessed externally"
"S08-r2-b20000-GRASP","S08","REAL","REAL","0","73","2","GRASP","TIME","20000","PARTIAL","TIME_LIMIT","INTEGRATED","false","true","53","49","4","279","262","92.452830","4","49","100.000000","true","","9888.000000","1584.000000","11","20003.098500","","","63.900300","21","0","0","0","41","58356","734061","122.453506","238dac881133efff54f208694811037adb79dcab2b93aa59572fed5746054b7b","c1df1c1c3a3955f1031015292a6397ac61c695c2e7bf21f8e6b248b81aff0814","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 4; full-demand feasibility is assessed externally"
"S08-r2-b20000-SA","S08","REAL","REAL","0","73","2","SA","TIME","20000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","53","0","53","279","0","0.000000","4","0","0.000000","false","","0.000000","0.000000","0","87.062800","","86.882600","54.912800","0","0","0","0","1","36","136","4.652534","238dac881133efff54f208694811037adb79dcab2b93aa59572fed5746054b7b","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S08-r3-b20000-SA","S08","REAL","REAL","0","101","3","SA","TIME","20000","NO_INITIAL_PLAN","NO_INITIAL_PLAN","FAILED","false","true","53","0","53","279","0","0.000000","4","0","0.000000","false","","0.000000","0.000000","0","88.261500","","88.064900","54.323700","0","0","0","0","1","36","136","4.688156","238dac881133efff54f208694811037adb79dcab2b93aa59572fed5746054b7b","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","SA-Operational (algoritmo sin cambios; dominio compartido 2026-09-23)","Original SA constructor did not find a complete feasible initial plan; NOT proof of infeasibility"
"S08-r3-b20000-GRASP","S08","REAL","REAL","0","101","3","GRASP","TIME","20000","PARTIAL","TIME_LIMIT","INTEGRATED","false","true","53","49","4","279","262","92.452830","4","49","100.000000","true","","9422.000000","1426.000000","10","20001.422400","","","65.866400","20","0","0","0","39","59286","739799","140.682106","238dac881133efff54f208694811037adb79dcab2b93aa59572fed5746054b7b","0a97212855e2f484d985340588f37072e7bbc01d0d19d38b0be3775d2b38d160","f1fe20c0bd533453ed5c31ae3aab62af2c20c977c0899264405bf46cabb100ee","GRASP-v2 2026-09-23","Native unserved orders: 4; full-demand feasibility is assessed externally"
